uuid|_user|_when|theme|datatype|text|ConversationId|User
id_598|pierre@lajavaness.com|2020-03-25 09:25:35|RACCO|text|Quelle est la définition de Haute Tension niveau B|FNEubm2WMlWDPaL2WnnaQQ|J58455
id_185|pierre@lajavaness.com|2020-03-25 09:25:39|JSP|text|code de bonne conduite|1h4VIzZrOoNKI5HXTcAHgk|G54078
id_962|pierre@lajavaness.com|2020-03-25 09:25:42|AGGRESSIVE|text|t es nul|6xbv4UuB6ZOBZTIXdVUPJp-g|C10256
id_675|pierre@lajavaness.com|2020-03-25 09:25:43|RACCO|text|pièces interdit panneau comptage|FOECvKvdkAK4s3OJiKYBuD-a|igoffin
id_3027|pierre@lajavaness.com|2020-03-25 09:25:44|RACCO|text|combien coute un raccordement|DNgKQ8gOMlnKfCrd3O8X2h-o|C85130
id_3028|pierre@lajavaness.com|2020-03-25 09:25:47|RACCO|text|Quelle est la longueur de câble pour un bp ?|DNgKQ8gOMlnKfCrd3O8X2h-o|C85130
id_3029|pierre@lajavaness.com|2020-03-25 09:25:48|RACCO|text|quelle est la longueur du cable aa prevoir|DNgKQ8gOMlnKfCrd3O8X2h-o|C85130
id_405|pierre@lajavaness.com|2020-03-25 09:25:52|AD|text|comment savoir si un chèque a été reçu sur un dossier IEP|9vycMNUFQ8w8DJUJdh5i6z|J09378
id_406|pierre@lajavaness.com|2020-03-25 09:25:55|RACCO|text|modification branchement aérien|9vycMNUFQ8w8DJUJdh5i6z|J09378
id_2061|pierre@lajavaness.com|2020-03-25 09:25:58|RACCO|text|une demande de deplacement de compteur|AtuIYYpfB6HDhRM3mBxPOK-g|E21254
id_286|pierre@lajavaness.com|2020-03-25 09:26:12|RACCO|text|cibe|3G8Dqxwypic7aVdzxaG7cY|B60149
id_287|pierre@lajavaness.com|2020-03-25 09:26:14|RACCO|text|Quelles sont les dimensions d'un coffret CIBE ?|3G8Dqxwypic7aVdzxaG7cY|B60149
id_288|pierre@lajavaness.com|2020-03-25 09:26:15|RACCO|text|hauteur|3G8Dqxwypic7aVdzxaG7cY|B60149
id_289|pierre@lajavaness.com|2020-03-25 09:26:16|RACCO|text|A quelle hauteur doit être le disjoncteur ?|3G8Dqxwypic7aVdzxaG7cY|B60149
id_3162|pierre@lajavaness.com|2020-03-25 09:26:18|AD|text|passage tarif jaune tarif bleu|71T4m3OzQXk2BbHyV09eNV-o|B16055
id_3163|pierre@lajavaness.com|2020-03-25 09:27:11|JSP|text|passage tj tb|71T4m3OzQXk2BbHyV09eNV-o|B16055
id_3343|pierre@lajavaness.com|2020-03-25 09:27:12|RACCO|text|Quelles sont les dimensions d'un coffret de branchement ?|JJN2nYiU5JgKC8hB8R27br-5|J36255
id_1174|pierre@lajavaness.com|2020-03-25 09:27:16|PHATIQUE|text|bon apres midi|5THIgBXjNt7HaSKnYeJMkO-a|admin
id_1175|pierre@lajavaness.com|2020-03-25 09:27:24|RACCO|text|convention servitude|5THIgBXjNt7HaSKnYeJMkO-a|admin
id_1176|pierre@lajavaness.com|2020-03-25 09:27:25|RACCO|text|convention servitudes|5THIgBXjNt7HaSKnYeJMkO-a|admin
id_1177|pierre@lajavaness.com|2020-03-25 09:27:26|RACCO|text|convention de servitudes|5THIgBXjNt7HaSKnYeJMkO-a|admin
id_1178|pierre@lajavaness.com|2020-03-25 09:27:32|RACCO|text|quelle  est la distance maximale dans le domaine public|5THIgBXjNt7HaSKnYeJMkO-a|admin
id_1179|pierre@lajavaness.com|2020-03-25 09:27:44|RACCO|text|quelle est la distance maxumun dans le domaine publique|5THIgBXjNt7HaSKnYeJMkO-a|admin
id_1180|pierre@lajavaness.com|2020-03-25 09:27:46|RACCO|text|distance maximun pour un branchement|5THIgBXjNt7HaSKnYeJMkO-a|admin
id_2699|pierre@lajavaness.com|2020-03-25 09:27:47|RACCO|text|PEUT ON ENCASTRER UN COFFRET , |JdOEdh1RbUBIMGyQVhOtUk-j|D75578
id_2700|pierre@lajavaness.com|2020-03-25 09:27:51|SUPPRIMER|text|, |JdOEdh1RbUBIMGyQVhOtUk-j|D75578
id_2701|pierre@lajavaness.com|2020-03-25 09:27:54|RACCO|text|le coffret définitif peut il etre encastrer dans un mur ? |JdOEdh1RbUBIMGyQVhOtUk-j|D75578
id_2904|pierre@lajavaness.com|2020-03-25 09:28:31|AD|text|tempo|5OfCq9yD9feH1ARrQQEvjT-j|D47374
id_2905|pierre@lajavaness.com|2020-03-25 09:28:39|AD PROD|text|Un client qui a un contrat EJP ou TEMPO perd-il son contrat en devenant producteur ?|5OfCq9yD9feH1ARrQQEvjT-j|D47374
id_2596|pierre@lajavaness.com|2020-03-25 09:28:42|AD|text|prix passage monophase à triphasé?|6JTzNf7Z7yZELHBdn820yr-o|LO7B9A5N
id_3016|pierre@lajavaness.com|2020-03-25 09:29:12|RACCO|text|coffrais|55vn3Fo7xCQ5QRUA3Wlqax-o|J36255
id_1396|pierre@lajavaness.com|2020-03-25 09:29:14|RACCO|text|dimension corrfet cibe|7nnO3cf18oc7spgvDNSj7O-5|D20745
id_1397|pierre@lajavaness.com|2020-03-25 09:29:19|JSP|text|c4|7nnO3cf18oc7spgvDNSj7O-5|D20745
id_2050|pierre@lajavaness.com|2020-03-25 09:29:22|SUPPRIMER|text|Ingrid ?|7TayNbUynLZCBKuvwGxN8R-5|G54276
id_1454|pierre@lajavaness.com|2020-03-25 09:29:29|AD|text|le cout d'un déplacement de disjoncteur|AlHJN10vrvNJyHhUZN1Ku1-j|B36272
id_184|jindun@lajavaness.com|2020-03-25 09:30:46|AGGRESSIVE TAG1|text|tes con|1h4VIzZrOoNKI5HXTcAHgk|G54078
id_1455|pierre@lajavaness.com|2020-03-25 09:32:08|JSP|text|prix d'un disjoncteur seul.|AlHJN10vrvNJyHhUZN1Ku1-j|B36272
id_3078|pierre@lajavaness.com|2020-03-25 09:32:10|JSP|text|gdo ?|4727QB9yH2UAkpXLcNcDQt-j|EM87B3AN
id_1819|pierre@lajavaness.com|2020-03-25 09:32:12|PROD|text|Peut-on faire une demande de production avec revente du surplus lorsque le producteur n'est pas propriétaire du bâtiment d'implantation ?|FEUudNyUbubCyQ6oWwnLfT-g|A21577
id_1862|pierre@lajavaness.com|2020-03-25 09:32:22|CAD|text|protection dans le cadre d'un dépannage|BWf5z1WEehOCUcEcRWTzh3-j|F29346
id_1456|jindun@lajavaness.com|2020-03-25 09:32:25|RACCO JSP|text|Le prix d'un déplacement du disjoncteur sans le compteur?|AlHJN10vrvNJyHhUZN1Ku1-j|B36272
id_3077|jindun@lajavaness.com|2020-03-25 09:35:41|JSP|text|qu'est qu'une lc ?|4727QB9yH2UAkpXLcNcDQt-j|EM87B3AN
id_1864|jindun@lajavaness.com|2020-03-25 09:36:22|RACCO|text|consignation|BWf5z1WEehOCUcEcRWTzh3-j|F29346
id_1865|jindun@lajavaness.com|2020-03-25 09:36:27|RACCO|text|deplacement de disjoncteur dans une colonne|BWf5z1WEehOCUcEcRWTzh3-j|F29346
id_1863|pierre@lajavaness.com|2020-03-25 09:37:37|RACCO|text|deplacement de disjoncteur|BWf5z1WEehOCUcEcRWTzh3-j|F29346
id_2162|jindun@lajavaness.com|2020-03-25 09:37:55|PROD|text|Que signifie CACSI ? |4nLt1WxvMJbA1bv0nPBr7V-5|A21577
id_2163|pierre@lajavaness.com|2020-03-25 09:38:19|JSP|text|Que signifie CAE ? |4nLt1WxvMJbA1bv0nPBr7V-5|A21577
id_2165|pierre@lajavaness.com|2020-03-25 09:38:24|PROD|text|Qu'est-ce que l'obligation d'achat de l'électricité renouvelable ?|4nLt1WxvMJbA1bv0nPBr7V-5|A21577
id_2166|pierre@lajavaness.com|2020-03-25 09:38:25|PROD|text|Quelle est la définition de Obligation d'Achat|4nLt1WxvMJbA1bv0nPBr7V-5|A21577
id_2164|jindun@lajavaness.com|2020-03-25 09:38:43|RACCO|text|Qu'est-ce qu'un responsable d'équlibre dans le cadre d'un raccordement de production ? |4nLt1WxvMJbA1bv0nPBr7V-5|A21577
id_2168|jindun@lajavaness.com|2020-03-25 09:38:55|TAG1|text|La réponse apportée n'est pas une définition. Cela ne m'apporte pas plus de précision sur l'obligation d'achat.|4nLt1WxvMJbA1bv0nPBr7V-5|A21577
id_2169|jindun@lajavaness.com|2020-03-25 09:39:18|RACCO|text|Il y a t-il des travaux de raccordement à réaliser pour une demande de production avec revente du surplus ? |4nLt1WxvMJbA1bv0nPBr7V-5|A21577
id_2170|jindun@lajavaness.com|2020-03-25 09:39:24|RACCO|text|quel acte technique est réalisé pour une demande de raccordement de production avec injection du surplus ? |4nLt1WxvMJbA1bv0nPBr7V-5|A21577
id_397|jindun@lajavaness.com|2020-03-25 09:39:26|RACCO|text|qu'est-ce qu'un type 1 ?|JIffm4Ub5R2CkpRfSyaGOJ|G54276
id_398|jindun@lajavaness.com|2020-03-25 09:39:29|RACCO|text|quel sont les dimensions ?|JIffm4Ub5R2CkpRfSyaGOJ|G54276
id_399|jindun@lajavaness.com|2020-03-25 09:39:33|RACCO|text|quel est le tarif d'une première mise en service ?|JIffm4Ub5R2CkpRfSyaGOJ|G54276
id_400|jindun@lajavaness.com|2020-03-25 09:39:34|RACCO|text|uel est le tarif d'une première mise en service ?|JIffm4Ub5R2CkpRfSyaGOJ|G54276
id_3083|jindun@lajavaness.com|2020-03-25 09:39:46|RACCO|text|pdr|6A6354NXuz9CRqOZutMl0b-j|EM87B3AN
id_3084|jindun@lajavaness.com|2020-03-25 09:39:47|RACCO|text|qu'est qu'un pdr ?|6A6354NXuz9CRqOZutMl0b-j|EM87B3AN
id_1194|jindun@lajavaness.com|2020-03-25 09:40:32|JSP|text|comment trouver un terrain sur caraibe|KQHJEq8gReJEI2mBWFjToR-g|E21254
id_1195|jindun@lajavaness.com|2020-03-25 09:40:36|JSP|text|comment situer un terrain sur caraibe|KQHJEq8gReJEI2mBWFjToR-g|E21254
id_1196|jindun@lajavaness.com|2020-03-25 09:41:15|QG|text|qui remplace les poteau electric|KQHJEq8gReJEI2mBWFjToR-g|E21254
id_1197|jindun@lajavaness.com|2020-03-25 09:41:18|QG|text|qui remplace les poteaux|KQHJEq8gReJEI2mBWFjToR-g|E21254
id_1198|jindun@lajavaness.com|2020-03-25 09:41:21|QG|text|quel service remplace les poteaux|KQHJEq8gReJEI2mBWFjToR-g|E21254
id_1199|jindun@lajavaness.com|2020-03-25 09:41:23|QG|text|qu est ce caraibe|KQHJEq8gReJEI2mBWFjToR-g|E21254
id_1200|jindun@lajavaness.com|2020-03-25 09:41:27|QG|text|caraîbe|KQHJEq8gReJEI2mBWFjToR-g|E21254
id_1201|jindun@lajavaness.com|2020-03-25 09:41:31|TAG1|text|c etait caraibe qui m interresse|KQHJEq8gReJEI2mBWFjToR-g|E21254
id_3213|jindun@lajavaness.com|2020-03-25 09:42:01|JSP|text|demande d'habilitation|HNwNCCV38Gu5MagYys77r4-5|h24679
id_2167|pierre@lajavaness.com|2020-03-25 09:51:10|PROD|text|Qu'est-ce que l'obligation d'achat ?|4nLt1WxvMJbA1bv0nPBr7V-5|A21577
id_2262|pierre@lajavaness.com|2020-03-25 09:55:41|RACCO|text|longueur liaison b|48LxOwOBL9vAhYwrENdnp0-g|D99450
id_2263|pierre@lajavaness.com|2020-03-25 09:55:42|RACCO|text|calcul liaison b|48LxOwOBL9vAhYwrENdnp0-g|D99450
id_2264|pierre@lajavaness.com|2020-03-25 09:55:52|RACCO|text|quand a t on besoin de faire une extension|48LxOwOBL9vAhYwrENdnp0-g|D99450
id_2265|pierre@lajavaness.com|2020-03-25 09:55:53|RACCO|text|peu-t-on faire une extension en réseau aérien ?|48LxOwOBL9vAhYwrENdnp0-g|D99450
id_2266|pierre@lajavaness.com|2020-03-25 09:55:54|RACCO|text|une extension est obligatoirement en réseau souterain ou peu-t-on faire une extension en réseau aérien ?|48LxOwOBL9vAhYwrENdnp0-g|D99450
id_497|pierre@lajavaness.com|2020-03-25 09:56:13|RACCO|text|comment traiter une demande d'ajout de compteur?|GkAOZbZtUNGHydzrVbJwC7|F39770
id_498|pierre@lajavaness.com|2020-03-25 09:56:14|RACCO|text|comment traiter une demande dans du collectif |GkAOZbZtUNGHydzrVbJwC7|F39770
id_373|pierre@lajavaness.com|2020-03-25 09:56:17|AD|text|Réclamation client au sujet facture energie|9axqJNIXv2LI3InpSb0OyC|J09378
id_374|pierre@lajavaness.com|2020-03-25 09:56:18|AD|text|facture energie trop forte|9axqJNIXv2LI3InpSb0OyC|J09378
id_375|pierre@lajavaness.com|2020-03-25 09:56:22|AD|text|probleme sur index|9axqJNIXv2LI3InpSb0OyC|J09378
id_376|pierre@lajavaness.com|2020-03-25 09:56:25|AD|text|Quel est le délai d'E pour adresser un devis au client ?|9axqJNIXv2LI3InpSb0OyC|J09378
id_1231|jindun@lajavaness.com|2020-03-25 10:00:50|RACCO QG JSP|text|Qu'est qu'un disjoncteur non différentiel ?|IgJlRq3vZOzDkaPelScB9N-5|D28971
id_3167|jindun@lajavaness.com|2020-03-25 10:00:55|RACCO|text|passage tri mono|584uUiFjLx4F4AaaKhvnTo-5|B16055
id_3168|jindun@lajavaness.com|2020-03-25 10:00:56|RACCO|text|cout passage tri mono|584uUiFjLx4F4AaaKhvnTo-5|B16055
id_1083|jindun@lajavaness.com|2020-03-25 10:01:19|JSP|text|validité|EF0UkCscuExLGt18XDoHD9-g|D47374
id_839|jindun@lajavaness.com|2020-03-25 10:02:22|ACH|text|f460|IKzHqBJd3TjEzP8iWvtyb3-5|H65643
id_840|jindun@lajavaness.com|2020-03-25 10:02:24|ACH|text|f840|IKzHqBJd3TjEzP8iWvtyb3-5|H65643
id_462|jindun@lajavaness.com|2020-03-25 10:02:27|PHATIQUE|text|Salut|HCLXkwSBeVQCthjWecx75U|BD4D5B8N
id_463|jindun@lajavaness.com|2020-03-25 10:02:30|PHATIQUE|text|J'ai une question|HCLXkwSBeVQCthjWecx75U|BD4D5B8N
id_464|jindun@lajavaness.com|2020-03-25 10:03:03|JSP|text|Qu'est ce qu'une BO|HCLXkwSBeVQCthjWecx75U|BD4D5B8N
id_465|jindun@lajavaness.com|2020-03-25 10:03:05|JSP|text|Qu'est ce qu'une B O|HCLXkwSBeVQCthjWecx75U|BD4D5B8N
id_467|pierre@lajavaness.com|2020-03-25 10:20:23|RACCO|text|Quel est le prix d'un raccordement ?|HCLXkwSBeVQCthjWecx75U|BD4D5B8N
id_468|pierre@lajavaness.com|2020-03-25 10:20:24|RACCO|text|Quel est le coût du raccordement d'une maison individuelle|HCLXkwSBeVQCthjWecx75U|BD4D5B8N
id_469|pierre@lajavaness.com|2020-03-25 10:20:25|RACCO|text|Quel est le coût du raccordement d'un client ?|HCLXkwSBeVQCthjWecx75U|BD4D5B8N
id_470|pierre@lajavaness.com|2020-03-25 10:20:27|AD|text|Quel est le prix du kilowatt heure|HCLXkwSBeVQCthjWecx75U|BD4D5B8N
id_471|pierre@lajavaness.com|2020-03-25 10:20:59|AD|text|Quelle est la définition de KiloWatt|HCLXkwSBeVQCthjWecx75U|BD4D5B8N
id_3252|pierre@lajavaness.com|2020-03-25 10:21:09|JSP|text|PCMI2|9w4wmk7InwR3Mqxs22bfZz-5|J36255
id_3253|pierre@lajavaness.com|2020-03-25 10:21:36|JSP|text|puissance|9w4wmk7InwR3Mqxs22bfZz-5|J36255
id_1252|pierre@lajavaness.com|2020-03-25 10:22:21|LINKY|text|C EST QUOI UN RRO|4iPI4MEizfpEqEHEzKDLLD-5|E21254
id_1254|jindun@lajavaness.com|2020-03-25 10:27:52|JSP|text|RRO|4iPI4MEizfpEqEHEzKDLLD-5|E21254
id_1255|jindun@lajavaness.com|2020-03-25 10:28:04|JSP|text|Quelle est la définition de PRO-RAC_20E|4iPI4MEizfpEqEHEzKDLLD-5|E21254
id_1256|jindun@lajavaness.com|2020-03-25 10:28:16|JSP|text|ERRUER ADRESSE DE CHANTIER DANS LE PRACC|4iPI4MEizfpEqEHEzKDLLD-5|E21254
id_1257|jindun@lajavaness.com|2020-03-25 10:28:23|JSP|text|COMMENT MODIFIER UNE ADRESSE SAISIE SUR LE PRACC|4iPI4MEizfpEqEHEzKDLLD-5|E21254
id_1258|jindun@lajavaness.com|2020-03-25 10:28:32|JSP|text|comment acceder a nobalpa|4iPI4MEizfpEqEHEzKDLLD-5|E21254
id_691|jindun@lajavaness.com|2020-03-25 10:28:46|JSP|text|Quelle est la définition de Système de Gestion des Échanges|5jhIOzkTS82G7KuVhTRDz0-g|J09378
id_2182|jindun@lajavaness.com|2020-03-25 10:29:28|JSP|text|tableau|AYfgrr2MqEqAu1rz9ikEG9-j|B60149
id_2183|jindun@lajavaness.com|2020-03-25 10:29:30|RACCO|text|dimension|AYfgrr2MqEqAu1rz9ikEG9-j|B60149
id_2184|jindun@lajavaness.com|2020-03-25 10:29:51|JSP|text|CIBE|AYfgrr2MqEqAu1rz9ikEG9-j|B60149
id_2187|jindun@lajavaness.com|2020-03-25 10:29:57|RACCO|text|branchement tri|AYfgrr2MqEqAu1rz9ikEG9-j|B60149
id_2188|jindun@lajavaness.com|2020-03-25 10:30:03|RACCO|text|longueur mono|AYfgrr2MqEqAu1rz9ikEG9-j|B60149
id_2189|jindun@lajavaness.com|2020-03-25 10:30:04|RACCO|text|longueur max |AYfgrr2MqEqAu1rz9ikEG9-j|B60149
id_859|jindun@lajavaness.com|2020-03-25 10:30:07|PHATIQUE|text|bien le bonjour|J2zOL0GAulv2iKHJniCtP9-5|MF66FDAN
id_2186|pierre@lajavaness.com|2020-03-25 10:30:08|JSP|text|longueur tri|AYfgrr2MqEqAu1rz9ikEG9-j|B60149
id_1818|pierre@lajavaness.com|2020-03-25 10:30:21|RACCO|text|rendez vous tcr|1OdPkLUY6x1KpCsJieALVY-j|F05275AB
id_2718|pierre@lajavaness.com|2020-03-25 10:30:24|AUTRE|text|non pourquoi?|IgOW0EwdpKgGRPwiCVCImt-5|LO7B9A5N
id_1817|jindun@lajavaness.com|2020-03-25 10:30:38|RACCO JSP|text|tcr|1OdPkLUY6x1KpCsJieALVY-j|F05275AB
id_3092|pierre@lajavaness.com|2020-03-25 10:30:50|JSP|text|CIMONE|11BV1krKnBoDTYmWv4V9Ja-5|LEGUENNIC
id_472|jindun@lajavaness.com|2020-03-25 10:30:50|PROD|text|autoconsommation|1lk3Uzr2sfqI0tys78VcT7|C10256
id_2610|jindun@lajavaness.com|2020-03-25 10:30:53|JSP|text|conditions|9NZbphW1KTFGlD2cK03TMV-o|B60149
id_2609|pierre@lajavaness.com|2020-03-25 10:30:55|RACCO|text|MES|9NZbphW1KTFGlD2cK03TMV-o|B60149
id_2612|pierre@lajavaness.com|2020-03-25 10:30:56|RACCO|text|type de fourreau|9NZbphW1KTFGlD2cK03TMV-o|B60149
id_2613|pierre@lajavaness.com|2020-03-25 10:31:00|AD|text|différence mono et tri|9NZbphW1KTFGlD2cK03TMV-o|B60149
id_2611|jindun@lajavaness.com|2020-03-25 10:31:17|JSP|text|quelles sont les conditions|9NZbphW1KTFGlD2cK03TMV-o|B60149
id_2616|jindun@lajavaness.com|2020-03-25 10:31:23|RACCO|text|depose branchement|9NZbphW1KTFGlD2cK03TMV-o|B60149
id_2614|pierre@lajavaness.com|2020-03-25 10:31:25|RACCO|text|Quel est le coût d'une suppression de branchement ?|9NZbphW1KTFGlD2cK03TMV-o|B60149
id_2617|jindun@lajavaness.com|2020-03-25 10:31:25|RACCO|text|longeur branchement mono|9NZbphW1KTFGlD2cK03TMV-o|B60149
id_2618|pierre@lajavaness.com|2020-03-25 10:31:26|RACCO|text|longueur branchement mono|9NZbphW1KTFGlD2cK03TMV-o|B60149
id_1045|jindun@lajavaness.com|2020-03-25 10:31:46|RACCO|text|Je souhaiterai connaitre tout sur les servitude de passage|HnragrxMdOH6wx4QegkdVw-j|G54873
id_1046|jindun@lajavaness.com|2020-03-25 10:31:49|RACCO|text|Quelle est la définition de Convention de servitude|HnragrxMdOH6wx4QegkdVw-j|G54873
id_3311|jindun@lajavaness.com|2020-03-25 10:31:57|JSP|text|peut on facturer en FCS et au canevas|GbbzjJ2dm2j9b86YLmt73Z-o|J36255
id_1898|jindun@lajavaness.com|2020-03-25 10:32:19|RACCO|text|k1|Kzm1jNRPxB13SP82huQ56q-g|B20475
id_805|jindun@lajavaness.com|2020-03-25 10:32:23|RACCO|text|branchement neuf|AK3IKKJ1kKqEGQaGd4VA5f-5|H46477
id_806|jindun@lajavaness.com|2020-03-25 10:32:49|RACCO|text|quelles sont les pièces autorisées pour un compteur|AK3IKKJ1kKqEGQaGd4VA5f-5|H46477
id_807|jindun@lajavaness.com|2020-03-25 10:32:57|RACCO|text|différence entre viabilisation et raccordement neuf |AK3IKKJ1kKqEGQaGd4VA5f-5|H46477
id_808|jindun@lajavaness.com|2020-03-25 10:32:58|RACCO|text|différence entre viabilisation et derivation individuelle ? |AK3IKKJ1kKqEGQaGd4VA5f-5|H46477
id_809|jindun@lajavaness.com|2020-03-25 10:33:09|RACCO|text|peut-on déplacer le coffret à un endroit différent de celui indiqué sur le pc |AK3IKKJ1kKqEGQaGd4VA5f-5|H46477
id_1001|jindun@lajavaness.com|2020-03-25 10:33:47|RACCO|text|QUELLE EST LA LONGUEUR MAXIMALE POUR UN DEPART BT|9DWZdy0NmsU29YFVGWPBzu-g|F40579
id_1002|jindun@lajavaness.com|2020-03-25 10:34:07|RACCO|text|QUELLE EST LA LONGUEUR MAXIMALE ENTRE UN POSTE HTA ET UN|9DWZdy0NmsU29YFVGWPBzu-g|F40579
id_1003|jindun@lajavaness.com|2020-03-25 10:34:10|RACCO|text|QUELLE EST LA LONGUEUR MAXIMALE ENTRE UN POSTE HTA ET LE POINT DE RACCORDEMENT DU CLIENT?|9DWZdy0NmsU29YFVGWPBzu-g|F40579
id_1004|jindun@lajavaness.com|2020-03-25 10:34:18|AGGRESSIVE TAG1|text|CE N'EST PAS LA REPONSE A MA QUESTION|9DWZdy0NmsU29YFVGWPBzu-g|F40579
id_3072|jindun@lajavaness.com|2020-03-25 10:34:20|RACCO|text|coffret |CgfPnkrTheBDKjLESxVL1z-o|EM87B3AN
id_3073|jindun@lajavaness.com|2020-03-25 10:34:32|RACCO|text|borne|CgfPnkrTheBDKjLESxVL1z-o|EM87B3AN
id_317|jindun@lajavaness.com|2020-03-25 10:37:14|RACCO|text|comment reactualiser un mot de passe sur le prac?|2f4SnCkmEjsEVlngn8kW6E|C21172
id_318|jindun@lajavaness.com|2020-03-25 10:35:50|RACCO|text|Quel est l'adresse internet du PRAC|2f4SnCkmEjsEVlngn8kW6E|C21172
id_319|jindun@lajavaness.com|2020-03-25 10:37:16|RACCO|text|PROBLEME DE MOT DE PASSE SUR LE PRAC . LE CLIENT  N ARRIVE PAS A SE CONNECTER SUR SON ESPACE  MALGRE SON IDENTIFIANT ET SON MOT DE PASSE|2f4SnCkmEjsEVlngn8kW6E|C21172
id_320|jindun@lajavaness.com|2020-03-25 10:37:32|PHATIQUE|text|Bonne fin de journée|2f4SnCkmEjsEVlngn8kW6E|C21172
id_956|jindun@lajavaness.com|2020-03-25 10:37:36|RACCO|text|quelle difference de branchement entre type 1 et Type 2|APTfh6JVwDz84tlGS1is6s-a|igoffin
id_957|jindun@lajavaness.com|2020-03-25 10:37:37|RACCO|text|quelle difference entre branchement entre type 1 et Type 2|APTfh6JVwDz84tlGS1is6s-a|igoffin
id_1719|jindun@lajavaness.com|2020-03-25 10:37:39|RACCO|text|QUELLE EST LA DIFFERENCE ENTRE UN TYPE 1 ET UN TYPE 2|HBfLaM024Mm7KEzxjRFiA3-5|LP7B9A4N
id_1720|jindun@lajavaness.com|2020-03-25 10:37:49|RACCO|text|quelles sont les coordonnées du consuel ?|HBfLaM024Mm7KEzxjRFiA3-5|LP7B9A4N
id_3204|jindun@lajavaness.com|2020-03-25 10:37:52|RACCO|text|separation d'installation|55BdriQviB6LAwpA6Oi3g6-j|G83556
id_3205|jindun@lajavaness.com|2020-03-25 10:38:02|RACCO|text|ajout de compteur dans le collectif|55BdriQviB6LAwpA6Oi3g6-j|G83556
id_3206|jindun@lajavaness.com|2020-03-25 10:38:29|JSP|text|diagnostic amiante|55BdriQviB6LAwpA6Oi3g6-j|G83556
id_3207|jindun@lajavaness.com|2020-03-25 10:38:39|TAG1 PHATIQUE|text|ce n'est pas la reponse attendu|55BdriQviB6LAwpA6Oi3g6-j|G83556
id_3208|jindun@lajavaness.com|2020-03-25 10:38:43|RACCO|text|comment faire une demande de branchement provisoire|55BdriQviB6LAwpA6Oi3g6-j|G83556
id_3130|jindun@lajavaness.com|2020-03-25 10:39:00|QG|text|Quelle est la définition de chatbot|6I1bVeIFRQ017KV5JtT5RS-5|C85130
id_3129|jindun@lajavaness.com|2020-03-25 10:39:06|QG|text|inscrire les agent a chatbot|6I1bVeIFRQ017KV5JtT5RS-5|C85130
id_204|jindun@lajavaness.com|2020-03-25 10:39:17|RACCO|text|dépose bp|8NPWJAW9sriDmEnu2FaP6M|E54479
id_205|jindun@lajavaness.com|2020-03-25 10:39:18|RACCO|text|Que doit comporter un coffret de branchement provisoire ?|8NPWJAW9sriDmEnu2FaP6M|E54479
id_206|jindun@lajavaness.com|2020-03-25 10:39:21|TAG1|text|de rien|8NPWJAW9sriDmEnu2FaP6M|E54479
id_208|jindun@lajavaness.com|2020-03-25 10:40:20|RACCO|text|quel est le prix d'une viabilisation ?|8NPWJAW9sriDmEnu2FaP6M|E54479
id_209|jindun@lajavaness.com|2020-03-25 10:42:40|AD|text|le client souhaite augmenter sa puissance|8NPWJAW9sriDmEnu2FaP6M|E54479
id_210|jindun@lajavaness.com|2020-03-25 10:42:47|AD|text|le client demande une agmentation de puissance|8NPWJAW9sriDmEnu2FaP6M|E54479
id_211|jindun@lajavaness.com|2020-03-25 10:42:51|AD|text|Le client peut-il simuler une Augmentation de Puissance depuis le simulateur ?|8NPWJAW9sriDmEnu2FaP6M|E54479
id_212|jindun@lajavaness.com|2020-03-25 10:42:55|AD|text|à qui demander une augmentation de puissance|8NPWJAW9sriDmEnu2FaP6M|E54479
id_213|jindun@lajavaness.com|2020-03-25 10:43:11|JSP|text|le client souhaite replomber le relais|8NPWJAW9sriDmEnu2FaP6M|E54479
id_701|jindun@lajavaness.com|2020-03-25 10:43:24|RACCO JSP|text|puis-je dplacer mon compteur|9WrnJ2pA2ViHPigt3FselR-a|igoffin
id_702|jindun@lajavaness.com|2020-03-25 10:43:28|RACCO JSP|text|puis-je déplacer mon compteur|9WrnJ2pA2ViHPigt3FselR-a|igoffin
id_477|jindun@lajavaness.com|2020-03-25 10:47:14|RACCO|text|création rue tgc|I9bkulS6brik3sPFpho3a|C01457
id_478|jindun@lajavaness.com|2020-03-25 10:47:17|RACCO|text|Demander une création de rue dans TGC|I9bkulS6brik3sPFpho3a|C01457
id_3546|jindun@lajavaness.com|2020-03-25 10:47:20|RACCO|text|combien coute un racco|GDHyCl6Kz6S6G8eqs6tAqL-o|C20537
id_250|jindun@lajavaness.com|2020-03-25 10:47:22|RACCO|text|Un branchement provisoire est-il possible pour 1 mobil-home ?|FnmWdsTfpdQF5OFi1OYBdA|J09378
id_251|jindun@lajavaness.com|2020-03-25 10:47:23|RACCO|text|branchement provisoire|FnmWdsTfpdQF5OFi1OYBdA|J09378
id_252|jindun@lajavaness.com|2020-03-25 10:47:25|RACCO|text|mobile home branchement provisoire|FnmWdsTfpdQF5OFi1OYBdA|J09378
id_253|jindun@lajavaness.com|2020-03-25 10:47:51|RACCO AD|text|ajourt de compteur|FnmWdsTfpdQF5OFi1OYBdA|J09378
id_3080|jindun@lajavaness.com|2020-03-25 10:48:05|QG SUPPRIMER|text|que signifi socrac|5Cp9I0dK2Zf40neRuYKPUp-5|D14543
